Date,Open,High,Low,Close,Adj Close,Volume
12/31/2014,106.459999,106.470001,103.690002,103.940002,103.940002,10221600
1/2/2015,104.239998,104.720001,102.519997,103.599998,103.599998,12303400
1/5/2015,102.760002,103.019997,99.900002,101,101,18337000
1/6/2015,101.25,103.849998,100.110001,103.32,103.32,15720400
1/7/2015,104.589996,104.739998,102.029999,102.129997,102.129997,11052200
1/8/2015,102.949997,105.339996,102.68,105.029999,105.029999,12942100
1/9/2015,105.239998,105.300003,102.889999,103.019997,103.019997,10222200
1/12/2015,103.199997,103.360001,101.209999,101.620003,101.620003,7997200
1/13/2015,102.589996,102.849998,100.010002,100.769997,100.769997,11294400
1/14/2015,99.279999,100.18,98.059998,99.580002,99.580002,17808000
1/15/2015,99.669998,100.139999,96.019997,96.309998,96.309998,18260100
1/16/2015,96.089996,97.800003,95.519997,96.889999,96.889999,13327900
1/20/2015,98.300003,100.209999,97.589996,100.040001,100.040001,12105600
1/21/2015,100.75,103.860001,100.32,103.290001,103.290001,15186900
1/22/2015,104.599998,104.919998,103.099998,104,104,11433000
1/23/2015,104.019997,105.199997,103.019997,103.110001,103.110001,9873800
1/26/2015,104.400002,105.129997,103.330002,103.989998,103.989998,10664900
1/27/2015,102.889999,103.57,100.580002,102.940002,102.940002,15659900
1/28/2015,100.300003,101.489998,97.790001,98.449997,98.449997,42144700
1/29/2015,90.529999,90.739998,87.360001,89.809998,89.809998,76561400
1/30/2015,89.599998,92,88.110001,89.080002,89.080002,36806900
2/2/2015,91.129997,91.660004,88.610001,90.129997,90.129997,18865300
2/3/2015,91.650002,91.650002,89.900002,90.610001,90.610001,13512300
2/4/2015,90.989998,91.879997,89.480003,90,90,14643600
2/5/2015,89.580002,89.839996,86.099998,87,87,28926200
2/6/2015,87.110001,87.400002,85.419998,85.68,85.68,17632100
2/9/2015,85.830002,86.75,85.470001,86,86,12109500
2/10/2015,87.010002,87.470001,86.519997,87.260002,87.260002,12043300
2/11/2015,87.580002,87.699997,85.82,86,86,12391900
2/12/2015,85.599998,88.300003,85.550003,87.099998,87.099998,15177800
2/13/2015,88.199997,89.300003,87.650002,89.050003,89.050003,14665200
2/17/2015,88.779999,88.989998,86.699997,86.849998,86.849998,15191700
2/18/2015,87.099998,87.43,86.5,86.739998,86.739998,7422300
2/19/2015,86.809998,87.870003,86.709999,86.889999,86.889999,7604100
2/20/2015,87.25,87.290001,86.379997,86.639999,86.639999,7821700
2/23/2015,86.510002,86.68,85.25,85.470001,85.470001,9367900
2/24/2015,85.529999,85.529999,83.879997,84.690002,84.690002,15846400
2/25/2015,84.379997,86.830002,84.360001,86.190002,86.190002,13645700
2/26/2015,86.919998,87.160004,85.199997,85.370003,85.370003,8763300
2/27/2015,85.949997,86.559998,85,85.120003,85.120003,8377200
3/2/2015,85,85.019997,83.75,84,84,11213400
3/3/2015,82.949997,83.25,80.029999,81.580002,81.580002,39246100
3/4/2015,80.269997,85.825996,80.169998,85.489998,85.489998,36607200
3/5/2015,85.75,86.269997,84.010002,86.099998,86.099998,18514800
3/6/2015,85.739998,86,84.050003,84.400002,84.400002,10673700
3/9/2015,84.349998,84.349998,81.480003,82.529999,82.529999,17616500
3/10/2015,81.089996,83.150002,80.650002,82.970001,82.970001,13817000
3/11/2015,83,83.379997,81.190002,81.989998,81.989998,12768700
3/12/2015,82.099998,82.900002,81.529999,81.919998,81.919998,11232000
3/13/2015,81.800003,81.919998,80.769997,81.860001,81.860001,12663300
3/16/2015,82.010002,85.199997,81.940002,84,84,16905700
3/17/2015,84.010002,85.099998,83.510002,84.5,84.5,17639000
3/18/2015,83.870003,85.949997,83.300003,84.589996,84.589996,35663000
3/19/2015,85.110001,87.040001,85,85.739998,85.739998,30454700
3/20/2015,86.330002,86.800003,85.089996,85.199997,85.199997,21181500
3/23/2015,85.25,85.529999,84.209999,84.25,84.25,11184000
3/24/2015,84.349998,84.5,82.389999,83.629997,83.629997,14545100
3/25/2015,83.940002,84.480003,82.669998,83.75,83.75,13507200
3/26/2015,83.199997,84.995003,82.959999,84.169998,84.169998,12208000
3/27/2015,84.779999,85.150002,83.339996,84.580002,84.580002,9703800
3/30/2015,85.029999,85.150002,83.75,83.900002,83.900002,10020500
3/31/2015,83.639999,84.449997,83.199997,83.239998,83.239998,11812900
4/1/2015,83.370003,83.720001,82.18,82.360001,82.360001,14896400
4/2/2015,82.879997,83,81.25,82.279999,82.279999,19868200
4/6/2015,82.050003,82.589996,81.613998,81.82,81.82,12810500
4/7/2015,81.940002,82.949997,81.879997,82.209999,82.209999,9443000
4/8/2015,83.300003,85.540001,83.066002,85.389999,85.389999,26161500
4/9/2015,87.029999,87.690002,85.199997,86.139999,86.139999,27800400
4/10/2015,86.68,86.690002,84.150002,84.580002,84.580002,18300300
4/13/2015,85.160004,85.709999,83.82,84.279999,84.279999,15797100
4/14/2015,84.629997,85.129997,83.529999,85,85,11819000
4/15/2015,85.080002,85.360001,84.160004,84.669998,84.669998,12225800
4/16/2015,85.150002,85.400002,83.889999,84.059998,84.059998,12048600
4/17/2015,83.080002,83.25,81.610001,81.900002,81.900002,22791800
4/20/2015,82.25,82.690002,81.519997,82.199997,82.199997,13471000
4/21/2015,82.860001,82.919998,82.139999,82.419998,82.419998,10056000
4/22/2015,82.779999,82.839996,81.519997,82.050003,82.050003,13316900
4/23/2015,81.879997,82.75,81.620003,82.279999,82.279999,11483300
4/24/2015,82.879997,84.989998,82.800003,84.57,84.57,21058400
4/27/2015,85.529999,86.269997,84.650002,84.900002,84.900002,17434200
4/28/2015,85.540001,85.57,83.82,85.080002,85.080002,11110500
4/29/2015,84.059998,84.400002,81.639999,82.449997,82.449997,21098000
4/30/2015,82.220001,82.650002,80.440002,81.290001,81.290001,14209700
5/1/2015,81.029999,82.25,80.110001,81.169998,81.169998,17910500
5/4/2015,81.169998,81.559998,80.120003,80.589996,80.589996,21551500
5/5/2015,80.440002,80.900002,77.769997,79.540001,79.540001,32661900
5/6/2015,79.650002,80.849998,79.510002,80,80,24953500
5/7/2015,88.830002,89.290001,84.910004,86,86,69448800
5/8/2015,87.82,88.269997,86.889999,87.059998,87.059998,30140600
5/11/2015,86.699997,87.669998,86.059998,86.720001,86.720001,19776900
5/12/2015,87.050003,87.5,86.139999,86.769997,86.769997,16077800
5/13/2015,87.080002,88.470001,87,87.529999,87.529999,19015900
5/14/2015,87.739998,88.480003,87.529999,88.400002,88.400002,12087900
5/15/2015,88.510002,88.959999,88.050003,88.459999,88.459999,13424600
5/18/2015,87.610001,87.93,86.610001,87.110001,87.110001,13490200
5/19/2015,86.989998,88.800003,86.470001,88.209999,88.209999,20727700
5/20/2015,88.139999,90.800003,87.300003,90.699997,90.699997,29812300
5/21/2015,91.349998,94.769997,90.919998,93.879997,93.879997,40729400
5/22/2015,94.279999,95.059998,93.190002,93.269997,93.269997,22183300
5/26/2015,93.650002,93.919998,91.550003,92.519997,92.519997,15674900
5/27/2015,92.220001,92.989998,91.599998,92.599998,92.599998,9519300
5/28/2015,91.690002,91.93,90.580002,90.949997,90.949997,14213000
5/29/2015,91.349998,91.5,89.32,89.32,89.32,13893200
6/1/2015,90.089996,90.989998,89.489998,90.779999,90.779999,9905900
6/2/2015,90.550003,91.540001,90.190002,90.510002,90.510002,9865300
6/3/2015,90.510002,91.040001,89.900002,90.790001,90.790001,9428000
6/4/2015,90.709999,91.410004,90.269997,90.589996,90.589996,8689000
6/5/2015,90.459999,91.599998,90.459999,90.709999,90.709999,11353900
6/8/2015,90.650002,91.599998,88.242996,88.290001,88.290001,15603000
6/9/2015,88.040001,88.18,86.120003,87.580002,87.580002,16081800
6/10/2015,87.699997,88.989998,87.199997,88.900002,88.900002,12551300
6/11/2015,89.029999,89.480003,87.099998,87.209999,87.209999,13716200
6/12/2015,87.419998,87.790001,86.480003,86.629997,86.629997,9977100
6/15/2015,86.300003,87.169998,86.050003,86.120003,86.120003,10230400
6/16/2015,86.002998,86.699997,85.610001,86.089996,86.089996,10974200
6/17/2015,86.580002,87.800003,86.480003,86.800003,86.800003,10241500
6/18/2015,86.970001,87.589996,86.32,86.75,86.75,11737200
6/19/2015,86.510002,86.599998,85.169998,85.739998,85.739998,10317000
6/22/2015,86.07,86.400002,85.580002,85.68,85.68,7154200
6/23/2015,85.980003,86.339996,84.830002,85.080002,85.080002,11411300
6/24/2015,85.163002,85.809998,84.849998,85.169998,85.169998,9434300
6/25/2015,85.470001,85.599998,84.900002,85.239998,85.239998,8949800
6/26/2015,84.629997,84.650002,82.82,83.279999,83.279999,12668600
6/29/2015,83.279999,83.279999,80.800003,81.07,81.07,15199800
6/30/2015,82.580002,83.690002,81.959999,82.269997,82.269997,12551400
7/1/2015,82.599998,83,81.989998,82.459999,82.459999,5950000
7/2/2015,82.120003,82.32,81.779999,82.07,82.07,6760200
7/6/2015,80.559998,81.5,80.120003,80.230003,80.230003,11864200
7/7/2015,79.449997,79.790001,76.209999,79.620003,79.620003,34221700
7/8/2015,76.580002,78.790001,76.220001,77.940002,77.940002,22714900
7/9/2015,80.93,81.190002,79.040001,79.040001,79.040001,19778700
7/10/2015,81.129997,81.199997,79.839996,80.300003,80.300003,11224500
7/13/2015,80.919998,82.199997,80.699997,81.860001,81.860001,10350500
7/14/2015,81.580002,82.019997,81.129997,81.5,81.5,7519300
7/15/2015,80.900002,81.5,80.209999,80.730003,80.730003,9514200
7/16/2015,81.389999,82,80.900002,81.529999,81.529999,8604500
7/17/2015,81.989998,83.699997,81.580002,83.360001,83.360001,14505400
7/20/2015,83.559998,83.68,82.050003,82.669998,82.669998,8126100
7/21/2015,83.110001,83.25,82.220001,82.540001,82.540001,5750700
7/22/2015,82.160004,84.75,82,84.150002,84.150002,11209200
7/23/2015,84.660004,84.970001,83.25,83.879997,83.879997,7452300
7/24/2015,85.169998,85.379997,82.650002,83.019997,83.019997,8759900
7/27/2015,80.849998,81.699997,79.68,81.400002,81.400002,12185700
7/28/2015,80.669998,80.800003,79.25,80.559998,80.559998,12122800
7/29/2015,80.980003,81.369003,80.010002,80.260002,80.260002,7177100
7/30/2015,80.110001,80.639999,79.449997,79.959999,79.959999,6934700
7/31/2015,79.849998,79.904999,78.199997,78.339996,78.339996,12687000
8/3/2015,78.199997,78.5,77.110001,77.989998,77.989998,9277000
8/4/2015,78.07,79.353996,77.800003,78.870003,78.870003,8501200
8/5/2015,79.589996,80.419998,79.480003,79.82,79.82,7502600
8/6/2015,79.849998,80.75,78.639999,78.959999,78.959999,9297800
8/7/2015,79.650002,80.199997,78.660004,78.82,78.82,8738800
8/10/2015,79.860001,80.989998,79.5,80.470001,80.470001,11276700
8/11/2015,79.481003,80,76.150002,77.339996,77.339996,22976600
8/12/2015,72.32,73.849998,71.029999,73.379997,73.379997,41093200
8/13/2015,74,76.730003,73.660004,75.110001,75.110001,23230700
8/14/2015,74.529999,75.489998,74.459999,74.760002,74.760002,12367300
8/17/2015,74.849998,75.239998,74.160004,75.190002,75.190002,12677400
8/18/2015,74.050003,75.129997,73.730003,73.879997,73.879997,11155100
8/19/2015,73.150002,73.559998,72.809998,73.120003,73.120003,18179400
8/20/2015,71.980003,72.779999,70.029999,70.32,70.32,20995600
8/21/2015,69.32,70.660004,68.18,68.18,68.18,29128600
8/24/2015,58.16,65.800003,58,65.800003,65.800003,31376400
8/25/2015,68.839996,70.330002,67.489998,68.57,68.57,29948400
8/26/2015,68.949997,69.449997,65.75,68.660004,68.660004,26389200
8/27/2015,70.839996,71.589996,70.019997,70.839996,70.839996,18123800
8/28/2015,69.68,70.5,69.044998,70.07,70.07,10604600
8/31/2015,69.18,69.300003,66.019997,66.120003,66.120003,18479900
9/1/2015,64.379997,66.839996,64.050003,64.830002,64.830002,23460900
9/2/2015,65.690002,66,64.971001,65.540001,65.540001,13376300
9/3/2015,65.820999,66.889999,65.410004,66.470001,66.470001,15803200
9/4/2015,65.404999,65.57,63.34,63.91,63.91,18186400
9/8/2015,65.779999,66.809998,60.25,60.91,60.91,50328400
9/9/2015,62.73,64.669998,62.529999,64.040001,64.040001,33147900
9/10/2015,63.52,64.25,63.34,63.830002,63.830002,13281600
9/11/2015,63.369999,64.790001,62.700001,64.629997,64.629997,17747000
9/14/2015,62.549999,63.259998,61.48,62.599998,62.599998,26763300
9/15/2015,61.450001,65.360001,61.110001,64.849998,64.849998,29035000
9/16/2015,65.610001,68.080002,65.260002,67.230003,67.230003,25801000
9/17/2015,66.410004,66.650002,65.599998,66,66,16594600
9/18/2015,65.400002,65.75,64.010002,65.75,65.75,20127300
9/21/2015,65.379997,66.400002,62.959999,63.900002,63.900002,22355100
9/22/2015,62.939999,63.27,61.580002,61.900002,61.900002,14897900
9/23/2015,61.959999,62.299999,59.68,60,60,22684600
9/24/2015,59.419998,60.34,58.209999,59.919998,59.919998,20645700
9/25/2015,60.630001,60.84,58.919998,59.240002,59.240002,17009100
9/28/2015,58.810001,60.119999,57.314999,57.389999,57.389999,20661600
9/29/2015,57.299999,58.650002,57.200001,57.82,57.82,16771000
9/30/2015,58.869999,60.080002,58.349998,58.970001,58.970001,16767100
10/1/2015,59.5,59.830002,58.23,58.869999,58.869999,8147700
10/2/2015,58.360001,63.240002,58.200001,63.200001,63.200001,22356300
10/5/2015,63.470001,64.775002,62.200001,63.93,63.93,13583500
10/6/2015,63.720001,64.730003,63.279999,63.919998,63.919998,9620900
10/7/2015,64.839996,66.660004,64.379997,66.279999,66.279999,15770100
10/8/2015,66.040001,68.410004,65.959999,67.699997,67.699997,18667500
10/9/2015,67.699997,69.449997,67.309998,68.709999,68.709999,14762900
10/12/2015,69.639999,70.470001,69,70.300003,70.300003,15549100
10/13/2015,69.489998,70.32,68.379997,69.68,69.68,13052800
10/14/2015,69.5,69.699997,67.425003,68.540001,68.540001,12286100
10/15/2015,69.339996,72.440002,69.260002,71.779999,71.779999,18203000
10/16/2015,72.5,73.639999,71.209999,71.989998,71.989998,15953500
10/19/2015,71.800003,73,71.522003,72.650002,72.650002,10886900
10/20/2015,72.989998,73,71.550003,71.790001,71.790001,11093400
10/21/2015,71.790001,71.790001,68.889999,69.480003,69.480003,16800200
10/22/2015,70.160004,71.629997,70.07,70.989998,70.989998,10811400
10/23/2015,73.980003,75.760002,72.839996,75.620003,75.620003,22510800
10/26/2015,75.440002,77.419998,75.129997,76.349998,76.349998,24819700
10/27/2015,76.349998,82.790001,76.349998,79.440002,79.440002,50815800
10/28/2015,79.480003,82.544998,79.199997,82.349998,82.349998,25027100
10/29/2015,81.970001,82.529999,80.82,82.220001,82.220001,16431700
10/30/2015,82.699997,84.440002,82.599998,83.830002,83.830002,20740500
11/2/2015,83.519997,84.830002,82.75,84.349998,84.349998,13827400
11/3/2015,84,84.589996,83.129997,83.440002,83.440002,11641300
11/4/2015,84.449997,85.599998,84.029999,85.400002,85.400002,23728500
11/5/2015,85.220001,86.419998,84.199997,85.379997,85.379997,20657200
11/6/2015,85.529999,86.349998,80.769997,83.610001,83.610001,38531000
11/9/2015,83.440002,83.470001,80.220001,81.379997,81.379997,19091500
11/10/2015,81.099998,82.43,79.620003,81.43,81.43,22004400
11/11/2015,82.279999,82.489998,78.120003,79.849998,79.849998,29636600
11/12/2015,78.989998,80.5,78.449997,78.760002,78.760002,18839800
11/13/2015,77.150002,78,75.639999,75.849998,75.849998,24235500
11/16/2015,75.830002,78.75,75.769997,78.300003,78.300003,17045500
11/17/2015,78.900002,79.139999,77.470001,78.129997,78.129997,12471400
11/18/2015,78.25,78.309998,76.150002,77.690002,77.690002,16735400
11/19/2015,78.059998,79.150002,77.403,77.870003,77.870003,15692700
11/20/2015,78.440002,80.785004,78.400002,79.949997,79.949997,21025800
11/23/2015,80.449997,82.190002,79.970001,81.309998,81.309998,18766400
11/24/2015,80.849998,81.110001,79.269997,80.860001,80.860001,15283600
11/25/2015,80.910004,82.675003,80.82,81.709999,81.709999,16330900
11/27/2015,80.57,81.410004,79.275002,81.379997,81.379997,12599900
11/30/2015,81.5,84.470001,81.379997,84.080002,84.080002,97914100
12/1/2015,83.769997,84.389999,83.5,84,84,26235500
12/2/2015,84.269997,85.82,84.25,85,85,36611500
12/3/2015,85.050003,85.099998,82.099998,82.589996,82.589996,23029200
12/4/2015,82.580002,85,82.419998,84.849998,84.849998,15555000
12/7/2015,84.800003,85.129997,84.199997,84.760002,84.760002,11875500
12/8/2015,82.769997,84.669998,82.610001,84.379997,84.379997,14667400
12/9/2015,84.370003,85.199997,82.970001,83.419998,83.419998,21919200
12/10/2015,83.339996,84.339996,82.849998,84.330002,84.330002,10474700
12/11/2015,82.849998,83.050003,79.421997,79.739998,79.739998,20793600
12/14/2015,80.150002,80.760002,78.989998,80.57,80.57,12077700
12/15/2015,81.059998,83.389999,80.900002,82.489998,82.489998,13054800
12/16/2015,83.300003,85.050003,82.995003,84.629997,84.629997,16575600
12/17/2015,85,85.32,82.849998,83.559998,83.559998,13003000
12/18/2015,83.199997,83.75,82.029999,82.650002,82.650002,12168700
12/21/2015,83.150002,83.730003,82.43,82.870003,82.870003,8094600
12/22/2015,82.889999,85.099998,82.889999,84.839996,84.839996,12778200
12/23/2015,85.050003,85.089996,83.720001,84.800003,84.800003,11238500
12/24/2015,84.559998,84.800003,83.410004,83.709999,83.709999,3775300
12/28/2015,82.559998,82.75,81.519997,82.139999,82.139999,9319400
12/29/2015,82.5,83.510002,82.410004,83.260002,83.260002,6942700
12/30/2015,82.949997,83.110001,81.5,81.68,81.68,6984300
12/31/2015,81.480003,82.169998,81.25,81.269997,81.269997,6744500
1/4/2016,78.18,78.309998,75.18,76.690002,76.690002,23066300
1/5/2016,77.919998,78.68,77.260002,78.629997,78.629997,14258900
1/6/2016,77.120003,78.485001,76.970001,77.330002,77.330002,11569300
1/7/2016,73.290001,75.5,71.540001,72.720001,72.720001,27288100
1/8/2016,74.330002,74.660004,70.669998,70.800003,70.800003,20814600
1/11/2016,71.290001,71.730003,69.019997,69.919998,69.919998,16961400
1/12/2016,71.449997,72.769997,71,72.68,72.68,13456000
1/13/2016,72.769997,73.238998,70.220001,70.290001,70.290001,12480200
1/14/2016,70.290001,72.720001,68.269997,72.25,72.25,17719600
1/15/2016,68.699997,71,67.541,69.589996,69.589996,20722500
1/19/2016,71.940002,72.309998,69.809998,70.129997,70.129997,17421700
1/20/2016,68.025002,69.112,65.339996,68.709999,68.709999,19464400
1/21/2016,68.779999,71.650002,67.143997,70.720001,70.720001,16576500
1/22/2016,72.510002,73.339996,69.889999,70.370003,70.370003,15834700
1/25/2016,70.800003,70.800003,69.019997,69.720001,69.720001,14782800
1/26/2016,69.010002,70.190002,68.879997,69.769997,69.769997,11473300
1/27/2016,69.959999,71.419998,68.745003,69.540001,69.540001,18257600
1/28/2016,72.550003,73.150002,66.669998,66.919998,66.919998,33165100
1/29/2016,67.980003,68.93,65.400002,67.029999,67.029999,25594700
2/1/2016,66.5,67.699997,65.349998,67.029999,67.029999,16213800
2/2/2016,67.050003,67.739998,64.660004,65.089996,65.089996,19150800
2/3/2016,65.599998,65.730003,60.869999,63.439999,63.439999,31918600
2/4/2016,64.330002,65.720001,63.099998,64.860001,64.860001,22911500
2/5/2016,64.709999,64.860001,62.18,62.639999,62.639999,12842800
2/8/2016,60.900002,62.049999,60.450001,61.099998,61.099998,16157900
2/9/2016,60.110001,62.220001,59.25,61.389999,61.389999,12738300
2/10/2016,61.900002,63.09,60.869999,61.779999,61.779999,8998600
2/11/2016,60.25,61.630001,59.849998,60.57,60.57,15008500
2/12/2016,61.27,62.779999,60.279999,60.889999,60.889999,13669600
2/16/2016,64.419998,66.889999,64.040001,66.290001,66.290001,21735400
2/17/2016,67.300003,67.389999,65.68,66.379997,66.379997,14457100
2/18/2016,67,68.5,66.230003,66.519997,66.519997,14547800
2/19/2016,66.800003,67.75,66.089996,67.279999,67.279999,12334900
2/22/2016,68.300003,69.529999,67.980003,68.839996,68.839996,13405400
2/23/2016,68.5,68.660004,66.464996,66.970001,66.970001,12930600
2/24/2016,66.169998,67.690002,65.209999,67.230003,67.230003,10781500
2/25/2016,65.669998,66.720001,64.660004,66.660004,66.660004,14686100
2/26/2016,68.089996,68.830002,66.860001,66.910004,66.910004,12084100
2/29/2016,67.639999,70.580002,67.559998,68.809998,68.809998,17984200
3/1/2016,70.019997,71.839996,69.860001,70.860001,70.860001,14007700
3/2/2016,72.040001,72.040001,70.75,71.25,71.25,10503000
3/3/2016,71.309998,72.589996,70.459999,71.019997,71.019997,11596400
3/4/2016,70.959999,72.959999,70.720001,72.220001,72.220001,10763600
3/7/2016,72.199997,73.980003,72,72.889999,72.889999,11244500
3/8/2016,72.400002,72.650002,70.959999,71.07,71.07,8670700
3/9/2016,71.589996,72.610001,70.68,72.43,72.43,7283400
3/10/2016,72.5,73.050003,70.605003,71.970001,71.970001,11247900
3/11/2016,72.580002,74.010002,72.220001,74.010002,74.010002,11219200
3/14/2016,74.010002,74.419998,72.889999,73.349998,73.349998,11069800
3/15/2016,72.620003,72.839996,71.75,72.230003,72.230003,8373700
3/16/2016,72.010002,73.660004,71.860001,73.5,73.5,7701200
3/17/2016,73.760002,74.370003,73.510002,74.25,74.25,9423900
3/18/2016,74.970001,76.300003,74.709999,76.25,76.25,13350100
3/21/2016,77.089996,79.68,76.940002,78.110001,78.110001,15493300
3/22/2016,77,78.550003,76.907997,78.18,78.18,9148400
3/23/2016,78.160004,78.980003,76.150002,76.559998,76.559998,10806800
3/24/2016,75.150002,76.150002,73.529999,75.860001,75.860001,8833400
3/28/2016,76.449997,76.889999,74.900002,76.480003,76.480003,6082100
3/29/2016,75.599998,78.239998,75.57,78.080002,78.080002,12535000
3/30/2016,79.010002,79.550003,78.540001,78.860001,78.860001,10696000
3/31/2016,78.5,79.839996,78.410004,79.029999,79.029999,11318500
4/1/2016,78.239998,79.019997,78.199997,78.730003,78.730003,9262200
4/4/2016,78.330002,79.550003,78.32,79.080002,79.080002,9817300
4/5/2016,78.199997,78.300003,76.910004,77.32,77.32,9603900
4/6/2016,77.300003,79.150002,77.190002,78.68,78.68,9071900
4/7/2016,77.599998,78.599998,77.182999,77.610001,77.610001,10937900
4/8/2016,78.269997,78.760002,76.621002,77.470001,77.470001,8401200
4/11/2016,78.07,78.588997,77.43,77.709999,77.709999,7896500
4/12/2016,78,78.239998,76.870003,77.860001,77.860001,7115400
4/13/2016,78.739998,79.720001,78.5,79.639999,79.639999,14150900
4/14/2016,79.309998,79.858002,78.360001,79.610001,79.610001,12611500
4/15/2016,79.449997,79.75,78.459999,78.970001,78.970001,11709100
4/18/2016,78.519997,79.120003,77.709999,79.010002,79.010002,7767000
4/19/2016,79.199997,80.480003,78.470001,79.459999,79.459999,14742000
4/20/2016,79,81.735001,78.989998,81.209999,81.209999,14911900
4/21/2016,81.080002,81.779999,80.199997,80.779999,80.779999,8819000
